Dataset: eth ;Number of epochs: 100
obs_len	pred_len	avg_train_loss	avg_test_loss	std_train_loss	avg_train_dispacement	final_train_displacement	avg_test_displacement	final_test_displacement	Num_train_peds	Num_Test_peds
6	8	0.19875212170912104	0.16631886136491555	0.0632469441829469	0.6966713452919113	1.0859442322826751	0.43399622935049437	0.7520861324813825	35350	3183
6	9	0.24346108223045512	0.2182161964219192	0.0825362202069094	0.746789396502704	1.190217426890589	0.4960546077235993	0.8657703303751673	33986	3030
6	10	0.3158481238143785	0.23354019488848693	0.11238506696715078	0.8382315050029893	1.3447271751214467	0.5032862512498593	0.9169020394408437	32686	2875
6	11	0.37292646900597576	0.29088376654202447	0.11300674564253492	0.9096652517656936	1.4751269452293265	0.5688550745787274	1.0211860376118382	31431	2718
6	12	0.42177435433219573	0.4349326021571196	0.12952318248598063	0.953335994063252	1.56866875424851	0.6903116868279315	1.2180831556283376	30247	2561
Dataset: zara1 ;Number of epochs: 100
obs_len	pred_len	avg_train_loss	avg_test_loss	std_train_loss	avg_train_dispacement	final_train_displacement	avg_test_displacement	final_test_displacement	Num_train_peds	Num_Test_peds
7	2	0.022495731929936227	0.0227677843284718	0.00808029066848566	0.30408824276137	0.3515225808886886	0.18658034865921141	0.2238843891549861	42814	3941
7	3	0.03968431764614705	0.03688675995166384	0.014015192215247349	0.35330328655192456	0.4530850555626673	0.22712277424538366	0.29887413414598324	41255	3789
7	4	0.050763784437824824	0.04207756368526418	0.017160687476848204	0.40219902760583104	0.5526308034746343	0.2288911590719608	0.34017886066224745	39719	3638
7	5	0.07743982091723453	0.05813899026675658	0.024282215004496486	0.480919030812619	0.6855902333571298	0.25699556897430303	0.414222693346881	38224	3486
7	6	0.10684211994943253	0.09036042881722482	0.03261838249456455	0.5337092561049077	0.7937251864095394	0.32938775343265725	0.5474829384183147	36768	3336
7	7	0.15011422483707373	0.12315293612915117	0.05506451595643754	0.600869845502707	0.9207581135025203	0.36514601611479275	0.64244822533744	35350	3183
7	8	0.1797278456456427	0.16685530348070737	0.06185443618853521	0.6603744134797864	1.0322301020162434	0.4400131519926774	0.7874758868135571	33986	3030
7	9	0.23415849706182232	0.19756671316023414	0.08295073871794383	0.7086370003730696	1.1311630519203513	0.4650855907795778	0.8393953702891738	32686	2875
7	10	0.28851296019162154	0.24086705595254898	0.09095890870903553	0.769189210265581	1.2448183046648484	0.5200125053839988	0.9483447756939336	31431	2718
7	11	0.3271386574558122	0.28775874269372637	0.10883575075742191	0.854093831602083	1.3809992309795216	0.5611632469591497	1.0492624256902334	30247	2561
7	12	0.37783177526227174	0.32394895188155626	0.11542752746674126	0.9356896424020994	1.5317029714223442	0.58763153485412	1.0854684256889127	29111	2405
Dataset: zara1 ;Number of epochs: 100
obs_len	pred_len	avg_train_loss	avg_test_loss	std_train_loss	avg_train_dispacement	final_train_displacement	avg_test_displacement	final_test_displacement	Num_train_peds	Num_Test_peds
8	2	0.021785199449186086	0.01944596593930099	0.011940277999516491	0.2813064735554533	0.3254778704730031	0.16407270413662253	0.19928459844940025	41255	3789
8	3	0.03305713979339381	0.03359559534271811	0.012228758501497518	0.33154095369462977	0.4268720566046572	0.21609601452781227	0.290551520205082	39719	3638
8	4	0.04788751607494695	0.033251276330466005	0.015928251956203728	0.38331208688698504	0.528013333778817	0.1978413508874337	0.30427701330938667	38224	3486
8	5	0.07272923196768741	0.07405186840487236	0.032547011962224474	0.4460861840775022	0.6418996639470799	0.31063666851158517	0.45911819526156206	36768	3336
8	6	0.09829587790009599	0.08308751933981438	0.03127365881295163	0.5154925524261199	0.7650630222258018	0.30830813179816285	0.5237273721227439	35350	3183
8	7	0.13538472777831234	0.11934888392429928	0.04419129527359318	0.5790022050015067	0.8838837244216854	0.36383117272498144	0.6215207772856124	33986	3030
8	8	0.17198181674852	0.14216363702154328	0.06190669432617526	0.6287120415124253	0.9848483651155989	0.3955785838412777	0.7004059087633306	32686	2875
8	9	0.2262384060561311	0.23896515309153235	0.0860982984545926	0.7096804563851433	1.1177600714465958	0.5475604052267137	0.9371236347830576	31431	2718
8	10	0.26851675056204766	0.2298929164655336	0.08958050075778484	0.7677489659224475	1.2304471795744596	0.4905387709609352	0.9040206156595013	30247	2561
8	11	0.3051189701555923	0.2861559863483149	0.09905791566973089	0.796134298495734	1.3035677780890864	0.5626107059723748	1.0093672276854775	29111	2405
8	12	0.4026758678017124	0.40627815346579904	0.13014692535999567	0.9201716161880998	1.487332341698667	0.6621361657395575	1.2110642778966063	28010	2253
Dataset: zara1 ;Number of epochs: 100
obs_len	pred_len	avg_train_loss	avg_test_loss	std_train_loss	avg_train_dispacement	final_train_displacement	avg_test_displacement	final_test_displacement	Num_train_peds	Num_Test_peds
9	2	0.02142794924540394	0.014499131581229958	0.009568531612531175	0.277290765915231	0.3192426494988095	0.1376898068855685	0.16402381929584417	39719	3638
9	3	0.03359118919405672	0.02528180552090143	0.012384226645469771	0.3191813735204036	0.4127531051150361	0.17895876147657486	0.2485744572272792	38224	3486
9	4	0.04643823587392416	0.04335120828538541	0.015698350807083435	0.3841274948154592	0.5270321265768073	0.23599794432134946	0.34354791943014185	36768	3336
9	5	0.07066017395367856	0.05810282740590943	0.022274190628185888	0.44741802392898516	0.6450901099451275	0.2656200797976958	0.42032550027272697	35350	3183
9	6	0.09271809227232422	0.08417944570296797	0.03205732685864259	0.47342856383841236	0.7175722485678456	0.3051507824878911	0.5171463408007788	33986	3030
9	7	0.12286528797408977	0.12328986466882076	0.05023707929027837	0.5398375613802565	0.8340882751078444	0.36940292601275754	0.6378629106572528	32686	2875
9	8	0.17482206432916209	0.18792895178365357	0.0580700360554049	0.6234982766828536	0.9742292860639363	0.47566710750196295	0.7774548656813547	31431	2718
9	9	0.20977127462446332	0.20275428384997463	0.06913166159572005	0.6649777166982878	1.0586896260363758	0.4783543483754982	0.8316388528768821	30247	2561
9	10	0.24327641897119923	0.2598461159874523	0.07412865799188098	0.7212688506576472	1.1658143779475163	0.5268798371925654	0.993313777654976	29111	2405
9	11	0.31009144564309427	0.3568838662352444	0.10184009044622211	0.7968798010918433	1.2969357199304268	0.624005987522632	1.1559379153941458	28010	2253
9	12	0.3582917742065287	0.5160740924806431	0.11948260432959452	0.875700380535554	1.4248230692370067	0.7803937390136348	1.3247479609915316	26947	2105
Dataset: zara1 ;Number of epochs: 100
obs_len	pred_len	avg_train_loss	avg_test_loss	std_train_loss	avg_train_dispacement	final_train_displacement	avg_test_displacement	final_test_displacement	Num_train_peds	Num_Test_peds
10	2	0.02418541680311873	0.020543390854757714	0.009474173250286946	0.28074593898893724	0.32241322505848463	0.17050908808180212	0.1999607567505039	38224	3486
10	3	0.034083842488598	0.023550741855573182	0.01455922540366576	0.32803543546688296	0.42021216539938594	0.17347507904661227	0.24235138654117389	36768	3336
10	4	0.04627706944354607	0.03596619462493707	0.017857330708783252	0.3742402894285064	0.5157944805231239	0.20608073418781023	0.3161238626416585	35350	3183
10	5	0.0662698965769128	0.051722976488286054	0.023680247856298416	0.42686055000367806	0.6183646419951973	0.2425087171696579	0.394676854484913	33986	3030
10	6	0.09783805469275626	0.08171664656582453	0.042859278898028666	0.4851922216981349	0.727286713287373	0.3073097749965438	0.5180150848626077	32686	2875
10	7	0.12311870900903264	0.12267449029776104	0.038418007482914275	0.5439208197543933	0.834950360109408	0.37669522559093654	0.6392820742499158	31431	2718
10	8	0.1554365241097544	0.15251867558437449	0.05098897180986043	0.6012952306615592	0.9390205246930783	0.41471857950240515	0.7300749246220426	30247	2561
10	9	0.20215172994170816	0.19927152831639564	0.06622942247419258	0.666630073551652	1.0543831085162674	0.47036227359304317	0.8206379781344879	29111	2405
10	10	0.2332938022751321	0.23319430095105131	0.07750556239800939	0.7319343221839403	1.1671402983018564	0.4965826502565559	0.9066616455785916	28010	2253
10	11	0.30947680548498674	0.3339551817625761	0.09790133751824295	0.8179866248394823	1.3058949592628284	0.6246724505190251	1.0510166384775468	26947	2105
10	12	0.3529844718359359	0.3390584617175839	0.1186060169739577	0.8522265959987824	1.3876730490940905	0.5924431733493155	1.1148416725417214	25937	1954
Dataset: zara1 ;Number of epochs: 100
obs_len	pred_len	avg_train_loss	avg_test_loss	std_train_loss	avg_train_dispacement	final_train_displacement	avg_test_displacement	final_test_displacement	Num_train_peds	Num_Test_peds
11	2	0.023016962538821593	0.06485521697149371	0.013795051253305641	0.2776005544371269	0.31827086293531076	0.3240507791694619	0.39575744497729914	36768	3336
11	3	0.030272831133923032	0.034995920779938634	0.011363673065524653	0.32031843331227045	0.41082598623817435	0.21665963716269226	0.2985616705323909	35350	3183
11	4	0.05136441194252776	0.0445850517729233	0.017077201904259858	0.38336574081550534	0.5270163610018951	0.23406919814603716	0.3500701031641213	33986	3030
11	5	0.0673687499438124	0.05787766177920585	0.024617048859892823	0.42617635059937026	0.6186641602343177	0.2615099108980887	0.42825272966150724	32686	2875
11	6	0.07794418048682826	0.08972951580825098	0.02551134103905458	0.46442152216151006	0.6997778131409226	0.3219486395182432	0.5275873310451589	31431	2718
11	7	0.12987230502755823	0.14548780979545972	0.040936441268236666	0.5327290770932828	0.8287962596097617	0.4117735007335071	0.6731733604570547	30247	2561
11	8	0.15916890119244945	0.19160370454783476	0.05555207995903905	0.6053388200098809	0.939391847973333	0.4514834017583482	0.7834618029075404	29111	2405
11	9	0.19691247100471168	0.20876565997388738	0.06395909654881149	0.6641094465013943	1.0503406014070962	0.4818027741091704	0.845692087099969	28010	2253
11	10	0.22636470819790183	0.26055112583883877	0.06715396259368252	0.7367698049057698	1.175716360466076	0.5263290295620622	0.9501657575994397	26947	2105
11	11	0.2956161166242309	0.33361824574795634	0.09981727662241735	0.7611572900687683	1.232315814699375	0.6072346649188812	1.1321282629152465	25937	1954
11	12	0.36416070504660825	0.39923630318102926	0.12777008945679572	0.8127431622105983	1.3325026182176312	0.6439780777676286	1.202403781260967	24958	1809
Dataset: zara1 ;Number of epochs: 100
obs_len	pred_len	avg_train_loss	avg_test_loss	std_train_loss	avg_train_dispacement	final_train_displacement	avg_test_displacement	final_test_displacement	Num_train_peds	Num_Test_peds
12	2	0.02135416863431857	0.018388577500937153	0.007860528247729908	0.26597819371790626	0.30542998141093114	0.15916390892431326	0.1966336713972822	35350	3183
12	3	0.0333890263406959	0.02794300624779586	0.012110436411876022	0.3202279332517815	0.41042752605877	0.19231277367565047	0.26324208845990477	33986	3030
12	4	0.04758381416437135	0.050130538866980705	0.01493938353705643	0.37637140138967234	0.5182166251020467	0.2575913074612602	0.3734982486385928	32686	2875
12	5	0.068697671591515	0.0586313725421753	0.021782824960381905	0.4312234675253309	0.6239552153553152	0.2623792088269415	0.4240250798525147	31431	2718
12	6	0.08972094115429746	0.09138469725050999	0.0320010704278607	0.4748425198888307	0.7123630109566272	0.32724407107757886	0.5431774186979546	30247	2561
12	7	0.11501610182473027	0.11993998614332033	0.03694706538091891	0.5373167546898607	0.8220831655170545	0.36851142156511835	0.62373425758012	29111	2405
12	8	0.13821665730367425	0.1432212228494242	0.0471263156618244	0.5830183340976767	0.9125899583881358	0.3972821142661262	0.7078432958641607	28010	2253
12	9	0.1944886905340744	0.2201376180325089	0.07064478560540992	0.6599714331142263	1.0420786461425302	0.4958764452559485	0.8560099141505007	26947	2105
12	10	0.21802978558298072	0.2524543086913499	0.07031484065405667	0.6922939217319009	1.1082458397276316	0.5282952123979073	0.9391081922298264	25937	1954
12	11	0.25724122343420414	0.33307865548592347	0.08245418897342548	0.7559686015083399	1.2214159179440889	0.6075532283895249	1.1077005281563137	24958	1809
12	12	0.3046993503040412	0.35025669033734164	0.0910269259076481	0.7966103307627558	1.300711001805043	0.6076685638371772	1.1334365845033045	24023	1668
Dataset: zara2 ;Number of epochs: 100
obs_len	pred_len	avg_train_loss	avg_test_loss	std_train_loss	avg_train_dispacement	final_train_displacement	avg_test_displacement	final_test_displacement	Num_train_peds	Num_Test_peds
2	2	0.07535032672756577	0.04538045637309551	0.031880292076908484	0.4781152114684388	0.5658161350835431	0.2321992016071887	0.2822484394172992	47741	9087
2	3	0.1287597398783332	0.07575904628852519	0.08043318768315891	0.585238476899169	0.7654373406251042	0.29570823434860666	0.39497055310908347	46137	8882
2	4	0.21614113023722853	0.12551886356417455	0.08397785262565818	0.7006374221020032	0.9760192711088181	0.3586074202881135	0.507843603674627	44559	8677
2	5	0.2892221370568642	0.19206130594528956	0.11388115134043257	0.8070356344513533	1.1727269194901042	0.4621211265768624	0.6743167059649711	42981	8472
2	6	0.39124980591430786	0.2895963056554348	0.14756746898513887	0.9068154446299589	1.3676246589934669	0.5437438604022606	0.8169073833038344	41421	8267
2	7	0.486624756606207	0.29508407963532035	0.2215474835142703	0.9916093076066459	1.5282834729487362	0.5413015399671801	0.8569447682006311	39878	8062
2	8	0.5571777156013765	0.3491693506786479	0.2153545035514332	1.0922753094610422	1.7210506028984598	0.6182364446128767	0.9836916213937994	38362	7856
2	9	0.69999953189817	0.4725636222213507	0.2777720836398411	1.217941319562014	1.9502235993042343	0.7088542458239938	1.1910861931059977	36870	7650
2	10	0.85014862752518	0.5432129897402994	0.3127380046304567	1.309534313514359	2.1412831254405083	0.746173823965084	1.270654821905822	35420	7444
2	11	0.9357119879515274	0.7122313707007975	0.3476495568240642	1.4106306033356548	2.31903112038495	0.8952931455685673	1.497690650781991	34009	7236
2	12	1.1035574148873886	0.7580309430758159	0.3618995421064769	1.515077226100079	2.506492158372308	0.9212767328483924	1.6242117860230332	32631	7028
Dataset: zara2 ;Number of epochs: 100
obs_len	pred_len	avg_train_loss	avg_test_loss	std_train_loss	avg_train_dispacement	final_train_displacement	avg_test_displacement	final_test_displacement	Num_train_peds	Num_Test_peds
3	2	0.05542737654051911	0.03388986040542765	0.023832121513131747	0.4383001406680161	0.5086471030358911	0.2003649586511671	0.23762520325493286	46137	8882
3	3	0.08016339484449952	0.060392487976773115	0.03164017317661841	0.5233575461055875	0.6699249001323287	0.27324862875414196	0.37245913862030655	44559	8677
3	4	0.12094956642160049	0.08582732024524599	0.04453703732674213	0.6143300966848185	0.8382306836047625	0.3346136052819865	0.4731004241987775	42981	8472
3	5	0.17511683895711597	0.10868126401686903	0.055032417664531735	0.6970801687108721	0.9964216842263618	0.3552795911642152	0.5344514798842884	41421	8267
3	6	0.23529934013883272	0.15703056852268701	0.07480302423999602	0.7880454653297707	1.1657385154423725	0.42107628559345	0.6599275938156883	39878	8062
3	7	0.3093766569286401	0.17426582479580718	0.09929234033995557	0.8788336242547751	1.3384882843614612	0.4336300644277594	0.7128592358089991	38362	7856
3	8	0.3738292185828472	0.26467712346464395	0.13902761303510458	0.9653033296646766	1.5051227170281223	0.5654238111654328	0.9439479883967472	36870	7650
3	9	0.5168122366344391	0.35515599479578963	0.16022211855963925	1.0657637633408361	1.6820465232257316	0.6455870050685587	1.0784719325162295	35420	7444
3	10	0.5557901551153349	0.36864232714406125	0.16133460584683584	1.1455796201377115	1.842991487114029	0.6376556336481589	1.0768634042784764	34009	7236
3	11	0.6889818245291494	0.7057149552381956	0.25517833817031665	1.295548935024807	2.103597050533882	0.9304568628895334	1.5267907847212183	32631	7028
3	12	0.8406661061227209	0.6636799072045736	0.23552610479363756	1.333908271705925	2.1868421486939895	0.9169323585447703	1.4942756635143588	31309	6824
Dataset: zara2 ;Number of epochs: 100
obs_len	pred_len	avg_train_loss	avg_test_loss	std_train_loss	avg_train_dispacement	final_train_displacement	avg_test_displacement	final_test_displacement	Num_train_peds	Num_Test_peds
4	2	0.041710422642031626	0.029468799685584565	0.015060918917153329	0.3978872806801267	0.4599492068048387	0.19238235724722522	0.22663958183101335	44559	8677
4	3	0.059788235494463174	0.039945644918333724	0.021142847508055007	0.46253183016555455	0.586368767196786	0.22609438824370956	0.29965152069748274	42981	8472
4	4	0.09589947132603065	0.06115928311543218	0.03410800503474164	0.5454315529744449	0.7389088942797507	0.25971580799191935	0.378253570515737	41421	8267
4	5	0.1309210382889779	0.09511489389777773	0.04284007399082513	0.6247044784963124	0.887012492778799	0.34041699336347536	0.5142255987450373	39878	8062
4	6	0.17557200039794416	0.12585492697150552	0.05978183067695462	0.7040096199127849	1.037321924658852	0.3842187542726821	0.6105324856020217	38362	7856
4	7	0.23275752249770823	0.16995915319770574	0.07472355092736123	0.7923051110906322	1.201712662557628	0.4390776379284317	0.7225965143083495	36870	7650
4	8	0.2858300442637904	0.23767330945290702	0.08624869972435614	0.8679297398458663	1.3467461953369735	0.5223679637284196	0.8855978160791679	35420	7444
4	9	0.3861640962310459	0.2620473354298451	0.12946039261340464	1.0109068757549282	1.579592070110262	0.5373204322177572	0.9183607789393339	34009	7236
4	10	0.4746601928546078	0.3161787960773859	0.17483863072892614	1.0810103233728998	1.7182621299613619	0.6089140407505688	1.0602955454377794	32631	7028
4	11	0.5477804786453211	0.43677680078565767	0.15529744435137444	1.1581592289791476	1.8580515521611836	0.7111940840865297	1.2109269458820604	31309	6824
4	12	0.6808345071557496	0.5305517692274103	0.2513760116635962	1.2239582878004944	2.0023679109265817	0.767720816549486	1.392509343532848	30048	6622
Dataset: zara2 ;Number of epochs: 100
obs_len	pred_len	avg_train_loss	avg_test_loss	std_train_loss	avg_train_dispacement	final_train_displacement	avg_test_displacement	final_test_displacement	Num_train_peds	Num_Test_peds
5	2	0.029934496039172986	0.02077819507000188	0.015682626895108666	0.34444402660656587	0.3985762342246713	0.16036240182006847	0.19493676936467477	42981	8472
5	3	0.04540201087323922	0.030973916258571182	0.015808620988150966	0.408393604722635	0.5191154367557566	0.19928701980532024	0.2616695020893003	41421	8267
5	4	0.07475889777942073	0.048942683900863225	0.028340615896214078	0.5076601205167998	0.6835452454671681	0.23991484113458286	0.34976029205467174	39878	8062
5	5	0.1032067288092717	0.06897056474355026	0.03531208868339274	0.5674285902413198	0.8042742903737401	0.28071478039058845	0.4409818496632936	38362	7856
5	6	0.14680221869061008	0.11310977790504693	0.050612414704486415	0.6441367503155897	0.9455862005250454	0.35456812727722353	0.5786226714030797	36870	7650
5	7	0.2007228451748324	0.1493888260664964	0.0646960132584078	0.7170186108091666	1.0836662868799116	0.41355592289707654	0.6635627653828141	35420	7444
5	8	0.24052708060845085	0.1988458580096361	0.07125475172453402	0.7832135638724986	1.217543915085962	0.47734799855151505	0.8287776878631755	34009	7236
5	9	0.29242479575361835	0.26834979057312014	0.08639317110388135	0.8663384607975902	1.3700621570460652	0.5522205510722769	0.931385629751649	32631	7028
5	10	0.39598828692703136	0.31104508914786916	0.11637078123081723	0.9655138278575995	1.5425236881053146	0.5870282151836299	1.0276276926455439	31309	6824
5	11	0.47148743781837676	0.4310014789613585	0.1421367550947023	1.0602970751264311	1.7089218246238407	0.7077602945991589	1.2816176850402226	30048	6622
5	12	0.5533592875736455	0.46909524476841874	0.16123950678466656	1.1524853074500574	1.8712133581023742	0.7240772343672914	1.2694287294881397	28826	6423
Dataset: zara2 ;Number of epochs: 100
obs_len	pred_len	avg_train_loss	avg_test_loss	std_train_loss	avg_train_dispacement	final_train_displacement	avg_test_displacement	final_test_displacement	Num_train_peds	Num_Test_peds
6	2	0.02693088276322491	0.01867982066176795	0.009685434885635804	0.3330889073465776	0.38519910700155496	0.15662479090326895	0.18954435099308384	41421	8267
6	3	0.03741621649117276	0.02451786284547041	0.013394168292061612	0.37894855771786307	0.4820287623832013	0.16748524614363816	0.22982446373928792	39878	8062
6	4	0.06083039045161395	0.045172408473358225	0.02057595811204596	0.4594779365484861	0.6215121200882591	0.22467367629189344	0.3367757208804474	38362	7856
6	5	0.08526754246141093	0.07132707193493842	0.02810048743306955	0.5228266309368698	0.7418724399568841	0.2909791705249542	0.4424715323824991	36870	7650
6	6	0.11173821613814476	0.09009475475459387	0.03604918207869086	0.5779662398533001	0.857001876189975	0.3024525391328506	0.5035017201852305	35420	7444
6	7	0.1615070267216019	0.12240398130592356	0.04697984445221046	0.6772524433692945	1.0245978001865177	0.36275949063014334	0.5977896791541643	34009	7236
6	8	0.22059772256930812	0.2308893024157255	0.07417743798012831	0.7528829096902017	1.1648857479178079	0.5223443562649773	0.8480165232729726	32631	7028
6	9	0.2938216493749528	0.21718328071690593	0.09351482587126135	0.8453590441339224	1.3254351818006789	0.48605881090689984	0.8491557214685886	31309	6824
6	10	0.3406005712551257	0.27798736044981825	0.1369606422509708	0.8960776474168692	1.4318766405781553	0.558844959992968	1.0118418785950958	30048	6622
6	11	0.43441990634116034	0.3952961456618811	0.13247822070018728	0.98026506182179	1.5760367598218017	0.6917368544208082	1.1900740414880802	28826	6423
6	12	0.48188185061524075	0.42033759869159537	0.18862165094800806	1.0674351657084666	1.7434970890214407	0.6953214105713877	1.2567859115488482	27676	6225
Dataset: zara2 ;Number of epochs: 100
obs_len	pred_len	avg_train_loss	avg_test_loss	std_train_loss	avg_train_dispacement	final_train_displacement	avg_test_displacement	final_test_displacement	Num_train_peds	Num_Test_peds
7	2	0.024607295884163164	0.017925884908913534	0.008813682682077328	0.3030867742121812	0.35131378588408474	0.14715765502115968	0.1809524566982447	39878	8062
7	3	0.039382052959954755	0.03362692819342981	0.01312907481970631	0.37810104879867723	0.48334861147141533	0.21066242629779008	0.30233784760403265	38362	7856
7	4	0.05520800371260311	0.04270300216041505	0.019160378092554376	0.42965799367010044	0.5846042624487723	0.22632470177426697	0.33128743691136703	36870	7650
7	5	0.07528030594347514	0.054618535563349724	0.026964325251701327	0.46776269315008834	0.6733689630894929	0.2404844524372883	0.38899728196133465	35420	7444
7	6	0.11488679327394652	0.12278440831049445	0.03585183951114737	0.5716548475508016	0.839266815718946	0.3927454504373173	0.6219521134653984	34009	7236
7	7	0.15062977185645252	0.1326538235713274	0.04430403234792357	0.6619247432661081	0.9946159139015732	0.3953764724155192	0.6632858557777587	32631	7028
7	8	0.20450906735443752	0.16374282708748636	0.06021928547503404	0.7120205658580614	1.1029602052409937	0.4143579196503994	0.7165106612055779	31309	6824
7	9	0.24554694358200307	0.19056425957630077	0.07518901848231553	0.7731685350971377	1.2251248121880847	0.4405551689912861	0.7699608555783967	30048	6622
7	10	0.31105310215304294	0.2501343964746124	0.10978431030433268	0.8532951753959739	1.367066904036816	0.5117085282420837	0.9709766228584176	28826	6423
7	11	0.3623777665440276	0.32943307933338145	0.10936846513086448	0.9246529625670419	1.4925541729689318	0.6111708254048162	1.1044792946608937	27676	6225
7	12	0.4487573740776308	0.4721558374517104	0.1564075952701805	0.9939785561458631	1.6174140809687052	0.7362494015246229	1.3723345451554134	26573	6029
Dataset: zara2 ;Number of epochs: 100
obs_len	pred_len	avg_train_loss	avg_test_loss	std_train_loss	avg_train_dispacement	final_train_displacement	avg_test_displacement	final_test_displacement	Num_train_peds	Num_Test_peds
8	2	0.025708810935072875	0.022161034959836387	0.012335441429820026	0.2917989942442569	0.33680181054363345	0.16988230737131033	0.2106292612187047	38362	7856
8	3	0.03636861839689887	0.028320812415331603	0.013973402998982054	0.35692111598065696	0.4561320443156793	0.19059372919812823	0.25035492825693567	36870	7650
8	4	0.049768040752744235	0.034242521035437935	0.015720743868738115	0.3941036849525894	0.5416583518476397	0.19529817394627844	0.28740256536408226	35420	7444
8	5	0.07684204195828541	0.06358810739241881	0.025673082213262408	0.4718717128764083	0.674856960654233	0.257700253240548	0.40234159088197813	34009	7236
8	6	0.11162030262815109	0.08461876849715526	0.037805495666625596	0.5399999227464383	0.8057841312131915	0.28951623888897265	0.48024778063144774	32631	7028
8	7	0.13292434427046007	0.10671311130486621	0.04388440187780085	0.6155327164818282	0.9354409316940239	0.32629156919098123	0.5566770704987616	31309	6824
8	8	0.17557796055362337	0.1579868961707689	0.05574762510140835	0.6540457717341721	1.0282632814686494	0.41691043047528015	0.7364604202854106	30048	6622
8	9	0.22583565802002947	0.19373966326054773	0.07025311919991692	0.7296103566603679	1.160645131750026	0.44456362311638875	0.835556213425247	28826	6423
8	10	0.28716896220621474	0.23892909308221746	0.0871453227621635	0.85190078375944	1.3524227985643278	0.4899547834647768	0.9024694419632225	27676	6225
8	11	0.32597678879537195	0.356766412841445	0.09998981495937212	0.862652641872259	1.406412598869559	0.6374105053422017	1.1577556720940332	26573	6029
8	12	0.44005426218464583	0.44399146373207504	0.13996376578052208	0.9834619402670512	1.591055352222976	0.7147128882449362	1.336566629462567	25507	5833
Dataset: zara2 ;Number of epochs: 100
obs_len	pred_len	avg_train_loss	avg_test_loss	std_train_loss	avg_train_dispacement	final_train_displacement	avg_test_displacement	final_test_displacement	Num_train_peds	Num_Test_peds
9	2	0.023581599635340702	0.02136244924739003	0.011483073718180978	0.302809382888399	0.34753654369451725	0.17642057174050996	0.21457403630395205	36870	7650
9	3	0.04266910486619839	0.032981490721041805	0.015211633529578293	0.36311821417653967	0.46154356966281357	0.2027041790594025	0.27431983708628527	35420	7444
9	4	0.05184975932473722	0.03842817027556715	0.01839663618002006	0.4017344547434268	0.551820156478882	0.20026140345280444	0.29934891234056854	34009	7236
9	5	0.06929528050990048	0.05255393413588023	0.02153706344200182	0.47755186406041766	0.6817199381770033	0.23442517783567393	0.37055276410817983	32631	7028
9	6	0.10103865302180204	0.0783989027316243	0.03371038815417438	0.5322992251885688	0.7904076718740339	0.28719455016061124	0.4696803809134194	31309	6824
9	7	0.1446201881719014	0.12297623637520398	0.05106835581593088	0.6101756617742365	0.9224671791882558	0.3600283458272923	0.6010730873710665	30048	6622
9	8	0.17400830624780309	0.14558326647077735	0.07608617738682498	0.6473609777584541	1.0097967375868875	0.392887547481162	0.7026808693142287	28826	6423
9	9	0.21928978766316706	0.20002345958764248	0.06494321143120103	0.7278016801689422	1.1533515892776707	0.45314951059201153	0.837583124059749	27676	6225
9	10	0.25705847255379904	0.25557499795275573	0.07714391458704058	0.7852361531405428	1.2598714972111937	0.5234515205648469	0.948605240813413	26573	6029
9	11	0.33255500603581717	0.4372117924529153	0.10307535083219341	0.8581430585129194	1.3913344954469349	0.7005629349853937	1.2959692104646792	25507	5833
9	12	0.3817682343691883	0.46948654589417216	0.11694056196377053	0.888601005256826	1.4689016544100442	0.7103783698732422	1.3483372479594684	24479	5638
Dataset: zara2 ;Number of epochs: 100
obs_len	pred_len	avg_train_loss	avg_test_loss	std_train_loss	avg_train_dispacement	final_train_displacement	avg_test_displacement	final_test_displacement	Num_train_peds	Num_Test_peds
10	2	0.02349930675311608	0.015560830470569657	0.011132888283102469	0.28957021218005824	0.33237109795851444	0.14001878567788473	0.1665140202952624	35420	7444
10	3	0.03797678740452165	0.0344302193710798	0.013540547686624419	0.37639134468489815	0.47538483846466734	0.2070389912729096	0.2804125982985098	34009	7236
10	4	0.05275347897826868	0.03988215024463641	0.01835545912995151	0.41212315828367896	0.5639287305133	0.21252091060245595	0.31962461255591107	32631	7028
10	5	0.07317805122336694	0.07167068843782874	0.02272220436044323	0.466700442649236	0.6707151606413171	0.29260723287829477	0.4381063654002405	31309	6824
10	6	0.09639294818043709	0.06983989566409339	0.0342314135831126	0.511307601538259	0.7611194469245376	0.2633720297252123	0.45020566227128783	30048	6622
10	7	0.1413267053042849	0.12986440484068895	0.042753092401200524	0.5859838657812322	0.8923037883191882	0.37461157968114717	0.6302967284981633	28826	6423
10	8	0.17146084700668646	0.16400695988472472	0.05662930481365023	0.6545330285960589	1.0162703529269188	0.4265083997583153	0.7652963227503358	27676	6225
10	9	0.21502741711104617	0.2595852529779475	0.07298300547085708	0.7291729179216198	1.1480363693369933	0.527959941542747	0.9786704249108205	26573	6029
10	10	0.2546084643150052	0.2672237447790197	0.08261840132297996	0.7697582746911185	1.2381395033587992	0.5219749607694153	0.9736101744434931	25507	5833
10	11	0.3100258650461046	0.41415916825388815	0.08397260746646502	0.8417460724826985	1.364047568230125	0.6786180681845667	1.3033893529818612	24479	5638
